Dia,TempMinAbs,TempProm,TempMaxAbs,Hum,Precipitacion,RadSolar,RadSolarMaxAbs,IndiceUV,IndiceUVMaxAbs,DireccionVientoMax,VelocidadVientoMax,location
2013-11-06,7.8,13.98,20.1,81,0,254.48,1076,1.53,9.6,E,6.84,1
2013-11-06,17.7,20.29,23.9,83.14,0,,,,,,0,6
2013-11-06,8.8,13.86,20,83.39,0,248.78,1051,2.2,10.4,ENE,2.63,10
2013-11-07,9.1,15.11,19.5,78.83,0.25,222.26,1209,1.21,10.1,N,5.97,1
2013-11-07,14.8,21.95,26.8,73.2,0,435.25,1062,3.55,9.7,SW,2.97,6
2013-11-07,10.1,15,19.3,79.48,0.2,161.96,1222,1.67,11.3,N,4.03,10
2013-11-08,10.1,14.52,18.7,78.83,0.25,143.87,937,0.71,8.9,NNW,8.41,1
2013-11-08,15.9,22,25.2,67.6,0,245.25,399,1.9,3.2,,0,6
2013-11-08,10.4,14.3,18.7,79.04,0,107.96,963,1.27,9.9,ENE,4.17,10
2013-11-09,13.1,14.6,18.4,81.87,0,177.09,1074,1.2,9.4,NNW,9.67,1
2013-11-09,18.1,23.69,24.9,61.71,0,469.11,1139,4.26,10.3,,0,6
2013-11-09,12.2,14.29,18.5,81.13,0,155.35,1130,1.67,10.5,E,5.9,10
2013-11-10,12.8,14.65,18.4,81.04,3.56,196.39,1192,1.24,10.7,N,9.03,1
2013-11-10,19.2,23.64,25.3,58,0,444.22,1160,4.33,10.3,,0,6
2013-11-10,11.2,14.1,17.7,82.65,0.4,132.48,1144,1.56,10.5,E,4.38,10
2013-11-11,12.8,14.56,18.1,79.61,0,167.57,1232,1.17,10.7,N,7.16,1
2013-11-11,18.1,23.1,26.7,62.4,0,321.86,1178,3.63,10.7,,0,6
2013-11-11,11.7,13.47,17,84.78,0,86.35,1030,1.19,10.3,ENE,4.26,10
2013-11-12,12.9,14.77,18.4,78.74,0,144.96,1167,0.97,10.1,NNW,7.82,1
2013-11-12,20.5,24.74,26.5,55.75,0,521.22,1069,4.86,9.8,,0,6
2013-11-12,10.8,13.98,17.8,81.65,0,203.22,1165,1.98,10.6,ENE,4.65,10
2013-11-13,11.6,14.67,18,77.3,0,229.26,1132,1.37,9.9,NNW,9.28,1
2013-11-13,18.9,23.98,25.7,59.33,0,470.62,940,4.01,9.3,,0,6
2013-11-13,9.4,13.74,18.6,81.04,0,193.39,1239,1.98,11.7,ENE,4.59,10
2013-11-14,9.8,14.22,17.8,78.26,0,183.78,900,1.33,8.9,NNW,7.58,1
2013-11-14,21.6,23.38,24.5,58.5,0,259,849,2.17,7.2,,0,6
2013-11-14,9.7,13.33,17.7,81.78,0,144.52,856,1.61,9.1,E,5.06,10
2013-11-15,9.9,13.89,18.6,86.87,0,121.61,1020,0.87,8.7,WNW,2.03,1
2013-11-15,16.7,22.12,25.2,76.5,0,321.3,921,3.22,8,,0,6
2013-11-15,11,14.22,18.3,89.65,0,130.65,1209,1.56,11.2,ENE,2.06,10
2013-11-16,9.6,14.11,19.5,86.26,0,168.61,1192,1.18,10.3,E,6.53,1
2013-11-16,17.3,23.75,26.4,77,0,275.5,854,3.08,8.1,,0,6
2013-11-16,10.3,14.07,19.6,90.09,0,125.04,1132,1.47,10.6,ENE,2.11,10
2013-11-17,9.7,13.79,19.7,81.61,0,206.83,1088,1.3,9.7,NW,3.22,1
2013-11-17,21.8,24.83,26.6,68.83,0,597.62,886,5.15,8.7,,0,6
2013-11-17,10,14.17,20.6,84.22,0,214.3,911,1.98,10,ENE,2.19,10
2013-11-18,9.1,13.93,20,83.96,6.6,238.35,981,1.5,8.4,NW,3.18,1
2013-11-18,16.7,19.37,23.9,88.44,0.2,98.6,682,0.77,3.8,,0,6
2013-11-18,9.9,14.08,20.2,87.17,17.6,211.91,1174,1.99,10.6,ENE,4.02,10
2013-11-19,8.2,13.92,19.8,75.52,0.25,247.87,868,1.65,8.5,NNW,3.9,1
2013-11-19,14.1,20.04,27.1,77.78,0,240.91,875,1.96,8.5,SSE,1.78,6
2013-11-19,8.6,13.4,19.1,84.43,0,216.52,951,1.96,9.5,ENE,3.49,10
2013-11-20,8.6,13.2,19.7,80.26,0,211.17,995,1.47,8.9,NW,3.19,1
2013-11-20,14.9,15.78,16.9,84.75,0,0,0,0,0,,0,6
2013-11-20,9.1,13.17,19.1,84,0,193.78,1039,1.76,9.8,SSW,1.73,10
2013-11-21,9.2,14.32,19.7,75.61,0,233.65,984,1.53,8.8,NNW,5.73,1
2013-11-21,19.1,23.23,24.8,74,0,298,729,2.55,4.7,,0,6
2013-11-21,9.5,13.36,19.1,84.17,0,193.35,974,1.73,9.4,SSW,1.5,10
2013-11-22,8.9,14.45,18.6,76.43,0,247.22,926,1.65,8.9,NNW,8.1,1
2013-11-22,21,25.6,27.5,46.57,0,625.25,995,5.29,9.7,,0,6
2013-11-22,9.8,13.75,17.7,81.09,0,177.48,925,1.74,9,E,4.7,10
2013-11-23,12.9,14.27,16.2,79.39,0.25,119.39,856,0.77,9.7,NNW,9.34,1
2013-11-23,21.7,22.55,23.2,67,0,353.5,724,3.95,9.9,,0,6
2013-11-23,11.1,13.46,16.2,83.35,0.2,77.39,543,1.03,10.8,E,4.59,10
2013-11-24,11,13.74,17.5,73.22,0,238.96,974,1.53,9.1,NW,10.24,1
2013-11-24,20.8,24.25,25.3,53.5,0,618.5,911,6.27,9.3,,0,6
2013-11-24,9.5,12.92,18.1,74.87,0,170,990,1.63,10,NNW,3.48,10
2013-11-25,8.7,13.39,19.4,76.43,0,189.7,1085,1.05,8.6,NNW,3.22,1
2013-11-25,21.8,24.03,25.1,64,0,358.75,670,2.22,3.6,,0,6
2013-11-25,8.9,12.92,19.4,79.83,0,176.74,1106,1.65,9.7,ENE,2.99,10
2013-11-26,8.3,13.59,18.4,83.7,0,208.87,990,1.17,7.7,NW,3.95,1
2013-11-26,14.4,20.2,23.8,78.33,2,285.6,605,1.84,3.2,,0,6
2013-11-26,8.9,13.2,19.2,86.39,0,166.13,958,1.63,9,SSW,1.83,10
2013-11-27,11.7,12.8,14.3,79.83,0.25,371.58,904,2.77,8.3,NNW,15.98,1
2013-11-27,18.1,,19.6,,0,547,547,3.1,3.1,,0,6
2013-11-27,10,13.09,15.6,76.44,0,179.33,849,1.63,8.7,N,5.92,10
2013-11-28,15.5,17.73,19.1,57.4,0,545,584,3.5,3.7,,0,6
2013-11-29,15.8,17.88,21.3,59.83,0,273,534,2.6,4.4,,0,6
2013-11-30,17.2,18.6,19.9,50,0,522,522,3.6,3.6,,0,6
2013-12-01,8.3,14.18,18.9,67.09,0,243.61,830,1.3,7.3,NNW,9.31,1
2013-12-01,19.4,24.17,26.6,54.56,0,575.67,831,4.66,8.3,,0,6
2013-12-02,8.1,12.5,17.4,78.09,0,213.52,896,1.1,7,NNW,3.06,1
2013-12-02,17.8,21.87,23.4,71.67,0,364.75,751,2.33,4.8,,0,6
2013-12-03,6.7,11.02,16.2,87.7,0,180.78,1195,0.8,8.1,E,5.38,1
2013-12-03,17.2,21.71,23.8,68.43,0,554.1,940,4.5,8.4,,0,6
2013-12-04,5.4,12.17,17.7,80.39,0,219.57,821,1.04,6.2,NW,3.88,1
2013-12-04,18.8,20.9,20.9,70,0,513,543,2.9,3.3,,0,6
2013-12-05,5.1,11.14,18,73.52,0,225.87,823,1,6.2,NW,3.87,1
2013-12-05,14.5,19.91,24.6,75.54,0,320.29,851,2.49,7.3,,0,6
2013-12-06,4.6,13.15,18.6,74.83,0,231.17,814,1.14,6.7,NNW,6,1
2013-12-06,12.6,18.43,25.4,74.87,0,219.57,803,1.75,7.7,NE,1.2,6
2013-12-07,9.9,13.31,16.2,82.65,1.26,129.65,1000,0.41,7.3,NNW,7.51,1
2013-12-07,15.4,20.02,25.1,69.33,0,175.48,965,1.72,9.9,ENE,3.04,6
2013-12-08,11.7,14.44,18.3,80.13,0,198.74,1179,1.14,9.9,N,6.55,1
2013-12-08,23.1,24.32,25.7,57,0,416,984,4.96,9.7,,0,6
2013-12-09,8.3,13.62,20.4,75.39,0,248.83,905,1.2,7.4,NW,3.52,1
2013-12-09,17.2,22.12,24.9,74,0,354.8,881,2.48,4.9,,0,6
2013-12-10,7.2,12.69,16.9,75.83,0,167.48,1109,0.87,8.5,NNW,9.25,1
2013-12-10,13.2,21.9,23.7,60.25,0,230.75,659,2.2,5.9,,0,6
2013-12-11,11.3,14.13,17.8,72.65,0,217.09,939,0.98,7,NNW,13.38,1
2013-12-11,18.1,22.2,24.5,51.3,0,447.6,1005,3.85,8.4,,0,6
2013-12-12,11.8,13.13,15.2,87,3.29,99.57,1153,0.37,6.9,NNW,12.81,1
2013-12-12,19.1,22.56,24.7,63.71,0,492.38,1060,4.45,9.6,,0,6
2013-12-13,12,13.83,16.9,79.61,0.25,218.09,1002,1.16,8.3,NNW,11.37,1
2013-12-13,19.2,22.71,24.8,58.29,0,455.75,1067,4.06,9,,0,6
2013-12-14,10.3,14.42,19.8,81.52,0,231.7,1044,1.15,7.5,E,6.95,1
2013-12-14,,,,,0,,,,,,0,6
2013-12-15,9.7,13.74,16.9,81.57,2.02,107.39,969,0.63,7.6,NNW,9.24,1
2013-12-15,19.2,24.38,25.4,53.75,0,406.6,1005,3.38,8.3,,0,6
2013-12-16,11.6,12.8,16.2,84.61,1,149.96,1218,1,9.6,NNW,15.32,1
2013-12-16,20.1,21.86,23.9,61.22,0,493.78,1023,4.54,9.5,,0,6
2013-12-17,11.5,12.63,15.1,83.3,0,177.48,1004,1.04,8.2,NNW,15.56,1
2013-12-17,19.1,22,23.3,58.67,0,361.2,751,2.75,4.7,,0,6
2013-12-18,11.5,13,16.1,80.13,0,187.57,1288,1.15,10.5,NNW,14.72,1
2013-12-18,18.8,21.37,24.4,59.29,0,385.5,942,3.02,8.3,,0,6
2013-12-19,8.9,13.62,18.1,75,0,233.35,833,1.31,7.6,NNW,6.8,1
2013-12-19,21.1,24.2,25.4,50,0,295.6,881,2.54,7.5,,0,6
2013-12-20,8.1,13.26,18.9,81.61,0,222.13,1051,1,7.9,NW,4.12,1
2013-12-20,15.1,22.02,24.2,76,0,316.5,847,2.6,6.9,,0,6
2013-12-21,9,13.27,18.2,79.83,0,242.43,919,1.16,7,E,4.91,1
2013-12-21,15.4,22.79,25.2,69.12,0,553.3,877,4,7.7,,0,6
2013-12-22,7.8,12.69,19.1,78.61,0,247.74,881,1.18,6.8,NW,3.68,1
2013-12-22,21.6,23.12,24.2,72.75,0,456.25,733,2.75,5,,0,6
2013-12-23,9.2,12.75,16.5,75.22,0,123.35,1160,0.64,8.8,NNW,11.98,1
2013-12-23,16.2,22.56,25.6,55.38,0,373.44,1002,3.62,8.8,,0,6
2013-12-24,10.1,11.93,14.9,77.22,0,158.83,1025,0.94,9.4,NNW,16.83,1
2013-12-24,17.3,20.03,21.3,60.33,0,256.8,770,1.72,5.4,,0,6
2013-12-25,8.6,12.89,18.2,73.78,0,218.13,830,1.31,7.6,NNW,9.99,1
2013-12-25,18.9,22.36,24.2,53.57,0,553.25,916,4.71,8.2,,0,6
2013-12-26,6.9,11.85,17.5,72,0,242.35,831,1.28,7,NNW,6.71,1
2013-12-26,22.2,24.2,25.5,64.5,0,441.6,932,2.5,7,,0,6
2013-12-27,6.2,12.97,18.5,64.04,0,242.91,847,1.22,6.9,NNW,7.79,1
2013-12-27,21.9,21.9,22.3,71,0,100,128,0.7,0.8,,0,6
2013-12-28,7.4,12.63,17.6,70.52,0,243.35,928,1.27,7.3,NNW,5.27,1
2013-12-28,20.6,23.91,26.4,52.12,0,551.22,919,4.12,7.9,,0,6
2013-12-29,8.1,12.27,17.6,82.17,0,184.22,1107,0.79,8.4,NW,3.57,1
2013-12-29,21.9,24.1,26.9,63.86,0,610.43,1100,4.74,8.3,,0,6
2013-12-30,8.1,13.86,19.9,69.09,0,243.91,844,1.2,6.7,NNW,6.68,1
2013-12-30,14.6,20.2,23.9,70.5,0,207.2,485,0.96,2.8,,0,6
2013-12-31,11.4,14.67,19.3,65.43,0,245.22,835,1.36,7.9,NNW,9.18,1
2013-12-31,20.3,24.11,26.1,55.89,0,549.56,819,4.43,8.2,,0,6
2014-01-01,7.4,12.68,17.4,76.39,0,209.43,1230,1.23,9.5,NNW,5.77,1
2014-01-01,7.4,12.68,17.4,76.39,0,209.43,1230,1.23,9.5,NNW,5.77,3
2014-01-01,21.9,23.58,25.3,57.62,0,482.25,1139,4.46,8.8,,0,6
2014-01-02,7.5,12.94,18.3,75.61,0,229.22,877,1.25,7.2,NNW,6.15,1
2014-01-02,7.5,12.94,18.3,75.61,0,229.22,877,1.25,7.2,NNW,6.15,3
2014-01-02,13.7,22.3,23.2,73,0,241,631,1.35,2.4,,0,6
2014-01-03,10.3,13.48,17.7,68.65,0,243.09,865,1.42,7.7,NNW,10.83,1
2014-01-03,10.3,13.48,17.7,68.65,0,243.09,865,1.42,7.7,NNW,10.83,3
2014-01-03,19.1,23.32,25.1,47.5,0,525.5,824,4.3,8.4,,0,6
2014-01-04,7.9,13.24,18.8,75.57,0,190.96,1002,1.13,8,NNW,5.92,1
2014-01-04,7.9,13.24,18.8,75.57,0,190.96,1002,1.13,8,NNW,5.92,3
2014-01-04,19.6,24.22,25.8,69.75,0,355.2,851,2.56,6.7,,0,6
2014-01-05,8,12.43,17.6,76.39,0,234.09,988,1.29,7.8,E,5.65,1
2014-01-05,8,12.43,17.6,76.39,0,234.09,988,1.29,7.8,E,5.65,3
2014-01-05,19.6,23,25.2,66.75,0,335.8,731,1.8,4.5,,0,6
2014-01-06,8,12.88,18.1,60.35,0,245.83,838,1.4,7.6,NNW,13.5,1
2014-01-06,8,12.88,18.1,60.35,0,245.83,838,1.4,7.6,NNW,13.5,3
2014-01-06,17.1,21.6,21.7,35,0,509,531,3,3,,0,6
2014-01-07,10.1,12.15,16.1,73.22,0,244.26,840,1.53,8,NNW,15.61,1
2014-01-07,10.1,12.15,16.1,73.22,0,244.26,840,1.53,8,NNW,15.61,3
2014-01-07,16.9,18.4,18.8,58,0,431,431,2.6,2.6,,0,6
2014-01-08,11.1,12.86,16.4,77.35,0,161.43,1072,0.95,9.6,NNW,11.68,1
2014-01-08,11.1,12.86,16.4,77.35,0,161.43,1072,0.95,9.6,NNW,11.68,3
2014-01-08,17,21.62,24.7,56,0,383.9,1048,3.68,9.3,,0,6
2014-01-09,8.8,13.6,17.8,74.3,0,201.83,1090,1.23,8.8,NNW,7.86,1
2014-01-09,8.8,13.6,17.8,74.3,0,201.83,1090,1.23,8.8,NNW,7.86,3
2014-01-09,19.8,24.06,27.3,63,0,499.78,1065,3.88,8.8,,0,6
2014-01-10,7.5,12.45,17.8,81,0,241.83,990,1.37,7.6,NNW,4.02,1
2014-01-10,7.5,12.45,17.8,81,0,241.83,990,1.37,7.6,NNW,4.02,3
2014-01-10,19.8,22.66,25.4,66.71,0,578,824,5.14,8,,0,6
2014-01-11,6.2,13.54,19.7,57.65,0,247.78,840,1.39,7.4,NW,9,1
2014-01-11,6.2,13.54,19.7,57.65,0,247.78,840,1.39,7.4,NW,9,3
2014-01-11,17.1,19.2,21.6,69.5,0,254.33,517,1.4,2.9,,0,6
2014-01-12,7.8,12.97,17.7,67.83,0,248.39,870,1.44,7.6,NNW,9.22,1
2014-01-12,7.8,12.97,17.7,67.83,0,248.39,870,1.44,7.6,NNW,9.22,3
2014-01-12,15.4,21.71,25.7,56.1,0,558.57,900,4.57,8.5,,0,6
2014-01-13,7.3,12.42,19.3,68.39,0,248.48,856,1.49,8.1,E,5.37,1
2014-01-13,7.3,12.42,19.3,68.39,0,248.48,856,1.49,8.1,E,5.37,3
2014-01-13,13.2,19.43,22.7,68.88,0,198.25,420,1.1,1.7,,0,6
2014-01-14,6.6,12.64,18.9,69.65,0,237.74,898,1.45,8.1,NNW,8.31,1
2014-01-14,6.6,12.64,18.9,69.65,0,237.74,898,1.45,8.1,NNW,8.31,3
2014-01-14,16.9,18.48,20.6,76.5,0,417,417,,,,0,6
2014-01-15,6,11.12,18.4,71,0,202.43,930,1.32,7.8,NNW,11.83,1
2014-01-15,6,11.12,18.4,71,0,202.43,930,1.32,7.8,NNW,11.83,3
2014-01-15,18.6,22.55,25.2,54.25,0,396.67,893,3.28,7,,0,6
2014-01-16,5.6,11.23,17.2,64.43,0,251.96,854,1.48,7.9,NNW,6.42,1
2014-01-16,5.6,11.23,17.2,64.43,0,251.96,854,1.48,7.9,NNW,6.42,3
2014-01-16,,,,,0,,,,,,0,6
2014-01-17,6.4,11.57,16.9,78.35,0,205.17,937,1.21,8,E,5.81,1
2014-01-17,6.4,11.57,16.9,78.35,0,205.17,937,1.21,8,E,5.81,3
2014-01-17,15.9,18.1,22,67.67,0,172.5,394,1.7,3.5,,0,6
2014-01-18,4.8,10.86,18.4,75.39,0.25,242.74,854,1.38,7.6,NNW,5.77,1
2014-01-18,4.8,10.86,18.4,75.39,0.25,242.74,854,1.38,7.6,NNW,5.77,3
2014-01-18,17.8,19.6,21.8,56.67,0,99,148,0.6,0.9,,0,6
2014-01-19,6.3,11.78,19.6,69.26,0,201.43,956,1.17,7.9,NW,11.58,1
2014-01-19,6.3,11.78,19.6,69.26,0,201.43,956,1.17,7.9,NW,11.58,3
2014-01-19,18.1,20.35,23.2,54,0,305.67,619,2.07,3,,0,6
2014-01-20,7.9,12.16,17.8,72.57,0,247.3,1013,1.37,7.9,NW,5.04,1
2014-01-20,7.9,12.16,17.8,72.57,0,247.3,1013,1.37,7.9,NW,5.04,3
2014-01-20,,,,,0,,,,,,0,6
2014-01-21,6.9,12.01,18,73.87,0,218.39,886,1.25,7.2,E,5.45,1
2014-01-21,6.9,12.01,18,73.87,0,218.39,886,1.25,7.2,E,5.45,3
2014-01-21,,,,,0,,,,,,0,6
2014-01-22,6.9,11.52,16.9,75.87,0,241.74,854,1.4,7.6,NNW,9.42,1
2014-01-22,6.9,11.52,16.9,75.87,0,241.74,854,1.4,7.6,NNW,9.42,3
2014-01-22,19,,19,,0,,,,,,0,6
2014-01-23,6.5,12.45,18.2,76.13,0,251.09,863,1.32,7.4,E,5.28,1
2014-01-23,6.5,12.45,18.2,76.13,0,251.09,863,1.32,7.4,E,5.28,3
2014-01-23,20.3,24.4,24.9,61,0,499.25,795,3.62,6.8,,0,6
2014-01-24,8,13.19,18.2,66,0.5,225.52,874,1.25,7.1,NNW,13.92,1
2014-01-24,8,13.19,18.2,66,0.5,225.52,874,1.25,7.1,NNW,13.92,3
2014-01-24,17.8,21.8,22.9,49,0.2,137,272,1.7,3.4,,0,6
2014-01-25,9.1,13.6,18.5,73.83,0,257.57,881,1.39,7.6,NNW,12.25,1
2014-01-25,9.1,13.6,18.5,73.83,0,257.57,881,1.39,7.6,NNW,12.25,3
2014-01-25,21.2,22.45,23.1,53.5,0,261,682,1.47,4,,0,6
2014-01-26,7.6,12.79,18.2,83.09,0,195.52,1030,1.06,7.4,E,5.38,1
2014-01-26,7.6,12.79,18.2,83.09,0,195.52,1030,1.06,7.4,E,5.38,3
2014-01-26,,,,,0,,,,,,0,6
2014-01-27,6.3,12.24,18.3,79.7,0,223.96,1039,0.98,6.2,E,5.56,1
2014-01-27,6.3,12.24,18.3,79.7,0,223.96,1039,0.98,6.2,E,5.56,3
2014-01-27,14.9,17.76,22.4,80.25,0,199.75,475,1.41,1.6,,0,6
2014-01-28,5.9,11.89,19.2,60.83,0,262.61,877,1.16,6.6,NW,4.02,1
2014-01-28,5.9,11.89,19.2,60.83,0,262.61,877,1.16,6.6,NW,4.02,3
2014-01-28,11.8,17.19,24.6,70.36,0,284.09,809,1.92,6.5,SW,3.79,6
2014-01-29,6.4,12.93,19.4,66.04,0,249.43,874,1.17,6.8,NNW,5.15,1
2014-01-29,6.4,12.93,19.4,66.04,0,249.43,874,1.17,6.8,NNW,5.15,3
2014-01-29,11.9,17.03,22.8,70.1,0,303.6,322,1.8,1.8,ENE,4.03,6
2014-01-30,5.8,12.41,19.7,67.87,0,265.48,923,1.13,6.6,NW,3.82,1
2014-01-30,5.8,12.41,19.7,67.87,0,265.48,923,1.13,6.6,NW,3.82,3
2014-01-30,14.3,19.23,24.4,64.11,0,276,276,,,SW,6.63,6
2014-01-31,4.8,11.13,17.9,73.36,0,263.41,884,1.15,6.5,NW,3.58,1
2014-01-31,4.8,11.13,17.9,73.36,0,263.41,884,1.15,6.5,NW,3.58,3
2014-01-31,11.7,17.13,22.3,70.91,0,,,,,,0,6
2014-02-01,5.7,11.37,18.1,73.3,0,261.7,877,1.17,6.8,NW,3.71,1
2014-02-01,5.7,11.37,18.1,73.3,0,261.7,877,1.17,6.8,NW,3.71,3
2014-02-01,12.4,16.94,22.1,71.88,0,647,647,4.8,4.8,ENE,3.83,6
2014-02-02,6.9,11.7,15.3,84.7,0,154,1116,0.53,7.1,E,4.07,1
2014-02-02,6.9,11.7,15.3,84.7,0,154,1116,0.53,7.1,E,4.07,3
2014-02-02,13.6,16.52,21.4,74.83,0,,,,,SW,3.87,6
2014-02-03,6.3,12.07,18.4,73.13,0,236.09,970,0.99,6.7,E,6.27,1
2014-02-03,6.3,12.07,18.4,73.13,0,236.09,970,0.99,6.7,E,6.27,3
2014-02-03,12.8,17.14,22.2,75.1,0,244.67,341,2.38,2.8,SW,3.65,6
2014-02-04,6.2,11.49,17.6,77.3,0,196.96,930,0.89,6.9,E,6.05,1
2014-02-04,6.2,11.49,17.6,77.3,0,196.96,930,0.89,6.9,E,6.05,3
2014-02-04,12.8,16.45,24,70.47,0,229,229,2.3,2.3,SW,4.34,6
2014-02-05,6.1,12.92,19.3,68.35,0,262.26,891,1.11,6.9,NNW,4.39,1
2014-02-05,6.1,12.92,19.3,68.35,0,262.26,891,1.11,6.9,NNW,4.39,3
2014-02-05,16.5,18.71,22.1,76.88,0,,,,,,0,6
2014-02-06,8.6,13.85,18.6,75.74,0,258.57,1016,1.35,8,NNW,9.08,1
2014-02-06,8.6,13.85,18.6,75.74,0,258.57,1016,1.35,8,NNW,9.08,3
2014-02-06,14.3,19.52,24.9,66.53,0,402,1072,4.18,10.2,,0,6
2014-02-07,10.8,13.65,18.6,69.83,0,201,1074,0.89,8.6,NNW,10.34,1
2014-02-07,10.8,13.65,18.6,69.83,0,201,1074,0.89,8.6,NNW,10.34,3
2014-02-07,18.1,21.04,26.3,63.3,0,222.5,888,1.85,7.7,,0,6
2014-02-08,10.9,13.32,17.6,70.83,0,237.96,1204,1.2,8.8,NNW,12.58,1
2014-02-08,10.9,13.32,17.6,70.83,0,237.96,1204,1.2,8.8,NNW,12.58,3
2014-02-08,16,20.33,23.1,54.6,0,350.83,694,3.57,6,,0,6
2014-02-09,10.7,13.03,16.9,80.04,0,180.74,1236,0.91,10.3,NNW,10.55,1
2014-02-09,10.7,13.03,16.9,80.04,0,180.74,1236,0.91,10.3,NNW,10.55,3
2014-02-09,20.6,22.39,24.4,57.71,0,513.25,1130,5.46,13.2,,0,6
2014-02-10,8.2,13.15,17.6,71.74,0,186.87,1151,0.85,9,NNW,6.07,1
2014-02-10,8.2,13.15,17.6,71.74,0,186.87,1151,0.85,9,NNW,6.07,3
2014-02-10,21.8,23.05,24,65.5,0,269,1063,2.92,8.5,,0,6
2014-02-11,7,12.01,17,77.78,0,199.48,1169,0.71,7.9,E,6.06,1
2014-02-11,7,12.01,17,77.78,0,199.48,1169,0.71,7.9,E,6.06,3
2014-02-11,22.4,,22.5,,0,,,,,,0,6
2014-02-12,6.9,13.41,18.9,72.13,0,247.7,1058,1.01,7,E,5.63,1
2014-02-12,6.9,13.41,18.9,72.13,0,247.7,1058,1.01,7,E,5.63,3
2014-02-12,14.1,,21.3,,0,,,,,,0,6
2014-02-13,8.3,12.76,18.5,74.57,0,207.43,1215,0.79,7.7,NNW,4.49,1
2014-02-13,8.3,12.76,18.5,74.57,0,207.43,1215,0.79,7.7,NNW,4.49,3
2014-02-13,20.4,,20.4,,0,,,,,,0,6
2014-02-14,8.2,12.98,18.3,79.7,0,237.43,1032,0.93,6.7,E,6.18,1
2014-02-14,8.2,12.98,18.3,79.7,0,237.43,1032,0.93,6.7,E,6.18,3
2014-02-14,21.8,21.8,22,75,0,69,69,0.6,0.6,,0,6
2014-02-15,8.3,14.03,20.1,45.57,0,275.91,914,1.03,6.4,NNW,10.54,1
2014-02-15,8.3,14.03,20.1,45.57,0,275.91,914,1.03,6.4,NNW,10.54,3
2014-02-15,21.2,24.4,26.1,50.33,0,310.67,587,1.47,3.4,,0,6
2014-02-16,9.9,14.5,19.1,52,0,274.78,905,1.14,6.7,NNW,9.66,1
2014-02-16,9.9,14.5,19.1,52,0,274.78,905,1.14,6.7,NNW,9.66,3
2014-02-16,20,22.95,26.9,49,0,356.5,997,3.55,7.5,,0,6
2014-02-17,8.8,13.66,18.5,71.39,0,283.91,1002,1.36,8,NNW,9.7,1
2014-02-17,8.8,13.66,18.5,71.39,0,283.91,1002,1.36,8,NNW,9.7,3
2014-02-17,20.3,22.94,25.1,62.4,0,238,1162,3.27,11.5,,0,6
2014-02-18,9.3,13.21,17.6,77.65,0.25,204.57,1230,0.77,10.1,NNW,8.12,1
2014-02-18,9.3,13.21,17.6,77.65,0.25,204.57,1230,0.77,10.1,NNW,8.12,3
2014-02-18,17.4,20.15,24.2,69.8,0,154.25,724,1.97,11.3,,0,6
2014-02-19,9.1,12.89,19.1,78.22,0,187.96,1273,0.87,9.1,E,5.37,1
2014-02-19,9.1,12.89,19.1,78.22,0,187.96,1273,0.87,9.1,E,5.37,3
2014-02-19,15,18.77,25.2,72.14,0,173.45,1262,1.82,11.7,WSW,4.23,6
2014-02-20,8.4,13.12,17.7,82,0,253.26,1183,0.86,7,E,5.93,1
2014-02-20,8.4,13.12,17.7,82,0,253.26,1183,0.86,7,E,5.93,3
2014-02-20,16.5,19.63,23.3,79.67,0,361.67,747,1.54,4.2,,0,6
2014-02-21,8.1,14.66,20.6,66.3,0,278.39,914,1.13,6.8,N,8.44,1
2014-02-21,8.1,14.66,20.6,66.3,0,278.39,914,1.13,6.8,N,8.44,3
2014-02-21,14.6,19.37,22.6,71.9,0,696,696,5.4,5.4,,0,6
2014-02-22,10.1,14.27,19.4,70.91,0,257.65,1174,1.06,8.3,NNW,5.68,1
2014-02-22,10.1,14.27,19.4,70.91,0,257.65,1174,1.06,8.3,NNW,5.68,3
2014-02-22,16.9,20.72,24.3,70.38,0,,,,,,0,6
2014-02-23,9.6,14.14,19.9,79.09,0,269.43,1238,1.05,8.4,E,6.38,1
2014-02-23,9.6,14.14,19.9,79.09,0,269.43,1238,1.05,8.4,E,6.38,3
2014-02-23,15.6,19.44,26.4,72.61,0,239.9,1107,2.18,9.9,WSW,3.04,6
2014-02-24,8,14.27,20.9,69.43,0,281.26,997,1.14,6.8,NNW,4.42,1
2014-02-24,8,14.27,20.9,69.43,0,281.26,997,1.14,6.8,NNW,4.42,3
2014-02-24,13.6,17.72,23.7,70.31,0,101.07,722,1.18,5,WSW,4.02,6
2014-02-25,7.8,13.88,20.7,63.26,0,279.04,935,1.14,6.8,NNW,5.19,1
2014-02-25,7.8,13.88,20.7,63.26,0,279.04,935,1.14,6.8,NNW,5.19,3
2014-02-26,7.1,12.9,17.7,74.78,0,267.26,997,1.03,6.5,E,5.31,1
2014-02-26,7.1,12.9,17.7,74.78,0,267.26,997,1.03,6.5,E,5.31,3
2014-02-27,6.9,13.29,18.7,79.35,0,266.83,1067,0.9,6.1,E,6.54,1
2014-02-27,6.9,13.29,18.7,79.35,0,266.83,1067,0.9,6.1,E,6.54,3
2014-02-28,8.3,13.48,19.8,84.3,0,174.96,1209,0.5,6.6,E,5.15,1
2014-02-28,8.3,13.48,19.8,84.3,0,174.96,1209,0.5,6.6,E,5.15,3
